pw_number,version,disaster_name,applicant_name,applicant_abbreviation,applicant_type,FEMA_branch,sector,category,pw_description,obligated_date,latest_payment _date,obligated_amount,disbursed_amount,cost_share,project_cost,last_update_date
PA-02-PR-4339-PW-02731,0,Hurricane Maria (4339),Camuy,,Municipality,Branch II - North,Municipalities,"Category G - Parks, Recreational, Others",91829 - MCAM026'SKATE PARK,05/11/2020,05/28/2020,32506,32506,3612,36118,06/20/2023
PA-02-PR-4339-PW-02733,0,Hurricane Maria (4339),Peñuelas,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",91765 - MPEN223 - Juncos Baseball Park,07/23/2020,,202455,0,22495,224950,06/20/2023
PA-02-PR-4339-PW-02751,0,Hurricane Maria (4339),Quebradillas,,Municipality,Branch II - North,Municipalities,"Category G - Parks, Recreational, Others",105600 - MQU050 Tarima Cancha Pedro Hernandez,08/25/2020,,164502,0,18278,182780,06/20/2023
PA-02-PR-4339-PW-02753,0,Hurricane Maria (4339),Ponce,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",93724 - MPON594- Quebrada del Agua Recreational Area (B,03/05/2020,03/26/2020,59477,59477,6609,66086,06/20/2023
PA-02-PR-4339-PW-02758,0,Hurricane Maria (4339),Arecibo,,Municipality,Branch II - North,Municipalities,"Category G - Parks, Recreational, Others",83230 - MARE078 - Reparto Marquez Passive Park and,06/17/2020,,310984,0,34554,345538,06/20/2023
PA-02-PR-4339-PW-02763,0,Hurricane Maria (4339),Ceiba,,Municipality,Branch III - East,Municipalities,"Category G - Parks, Recreational, Others",82020 - (DI Coordinate Change) - Alternate Project - MCEI006- Felix Pedraza Spor,05/07/2020,05/19/2022,412335,42327,45815,458150,06/20/2023
PA-02-PR-4339-PW-02763,1,Hurricane Maria (4339),Ceiba,,Municipality,Branch III - East,Municipalities,"Category G - Parks, Recreational, Others",82020 - (DI Coordinate Change) - Alternate Project - MCEI006- Felix Pedraza Spor,03/15/2022,05/19/2022,73766,0,8196,81962,06/20/2023
PA-02-PR-4339-PW-02768,0,Hurricane Maria (4339),Arecibo,,Municipality,Branch II - North,Municipalities,"Category G - Parks, Recreational, Others","83235 -  MARE023 -CANCHA BO. SANTANA, Cancha Los Mora a",05/18/2020,06/03/2020,31820,31820,3536,35356,06/20/2023
PA-02-PR-4339-PW-02769,0,Hurricane Maria (4339),Arroyo,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",92399 - MARR-067-Basketball Court Barrio Antigua Final,04/09/2020,04/22/2020,24431,24431,2715,27146,06/20/2023
PA-02-PR-4339-PW-02771,0,Hurricane Maria (4339),Orocovis,,Municipality,Branch II - North,Municipalities,"Category G - Parks, Recreational, Others",95122 - MORO327- ORO-FEMA-10061-COMMUNITY CENTER,04/13/2020,05/07/2020,83758,83758,9306,93064,06/20/2023
PA-02-PR-4339-PW-02772,0,Hurricane Maria (4339),Patillas,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",92754 - MPAT056 The Roofed Basketball Court of Villas,04/16/2020,05/10/2020,30201,30201,3356,33557,06/20/2023
PA-02-PR-4339-PW-02780,0,Hurricane Maria (4339),Toa Alta,,Municipality,Branch II - North,Municipalities,"Category G - Parks, Recreational, Others",86862 - MTAM016 Cancha Urbanizacion Jardines ,06/02/2020,06/17/2020,109544,109544,12172,121716,06/20/2023
PA-02-PR-4339-PW-02781,0,Hurricane Maria (4339),Isabela,,Municipality,Branch II - North,Municipalities,"Category G - Parks, Recreational, Others",99608 - MISA026 - Beach Access Stairs,02/09/2020,03/05/2020,25992,25992,2888,28880,06/20/2023
PA-02-PR-4339-PW-02782,0,Hurricane Maria (4339),Aibonito,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",92412 - MAIB073 - El Juicio Facilities,02/09/2020,03/05/2020,52546,52546,5838,58384,06/20/2023
PA-02-PR-4339-PW-02783,0,Hurricane Maria (4339),Villalba,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",92372 - MVIL024 - Palmarejo Facilities,04/09/2020,12/27/2022,289983,72496,32220,322203,06/20/2023
PA-02-PR-4339-PW-02794,0,Hurricane Maria (4339),Corozal,,Municipality,Branch II - North,Municipalities,"Category G - Parks, Recreational, Others",96053 - MCOR118 - Basketball Court Julian Marrero,05/25/2020,06/11/2020,38593,38593,4288,42881,06/20/2023
PA-02-PR-4339-PW-02798,0,Hurricane Maria (4339),Arecibo,,Municipality,Branch II - North,Municipalities,"Category G - Parks, Recreational, Others",83865 - MARE045 - Cancha de Tenis La Puntilla,08/20/2020,09/02/2020,95848,95848,10650,106498,06/20/2023
PA-02-PR-4339-PW-02801,0,Hurricane Maria (4339),Salinas,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",92453 - Salinas - Parque Rudy Antonio Rodríguez,05/11/2020,,457856,0,50873,508729,06/20/2023
PA-02-PR-4339-PW-02803,0,Hurricane Maria (4339),Santa Isabel,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",93740 - MSAN093'Santa Isabel Urb. Jardines Basketball C,02/06/2020,08/05/2021,3864,0,429,4293,06/20/2023
PA-02-PR-4339-PW-02803,1,Hurricane Maria (4339),Santa Isabel,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",93740 - MSAN093'Santa Isabel Urb. Jardines Basketball C,06/29/2021,08/05/2021,3722,0,414,4136,06/20/2023
PA-02-PR-4339-PW-02803,2,Hurricane Maria (4339),Santa Isabel,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",93740 - MSAN093'Santa Isabel Urb. Jardines Basketball C,10/11/2021,08/05/2021,-7586,0,-843,-8429,06/20/2023
PA-02-PR-4339-PW-02804,0,Hurricane Maria (4339),Ponce,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",89514 - MPON825 - Belgica Basketball Court and Recr,02/27/2020,03/23/2020,20842,20842,2316,23158,06/20/2023
PA-02-PR-4339-PW-02807,0,Hurricane Maria (4339),Hatillo,,Municipality,Branch II - North,Municipalities,"Category G - Parks, Recreational, Others",92549 - MHAT065-PASIVE PARK CELIA MONROUSEAU,08/23/2020,09/02/2020,13324,13324,1480,14804,06/20/2023
PA-02-PR-4339-PW-02812,0,Hurricane Maria (4339),Coamo,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",99261- MCOA096-Coamo Basketball Court with Roof (Rd.70,04/23/2020,05/05/2020,16628,16628,1848,18476,06/20/2023
PA-02-PR-4339-PW-02813,0,Hurricane Maria (4339),Vieques,,Municipality,Branch III - East,Municipalities,"Category G - Parks, Recreational, Others",108282 - MVIE061 - Esperanza Boat Ramp,08/03/2020,08/20/2020,37232,37232,4137,41369,06/20/2023
PA-02-PR-4339-PW-02816,0,Hurricane Maria (4339),Santa Isabel,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",93712 - MSAN075'Santa Isabel Bo. Velazquez Two Biddy Ba,02/27/2020,03/23/2020,27585,27585,3065,30650,06/20/2023
PA-02-PR-4339-PW-02819,0,Hurricane Maria (4339),Maunabo,,Municipality,Branch III - East,Municipalities,"Category G - Parks, Recreational, Others",91601 - MMAU035 Basketball Court Talante-Garcia,08/27/2020,11/17/2022,336148,84037,37350,373498,06/20/2023
PA-02-PR-4339-PW-02823,0,Hurricane Maria (4339),Hatillo,,Municipality,Branch II - North,Municipalities,"Category G - Parks, Recreational, Others","88941 - MHAT064'SECT SANTA ROSA GYM, COMMUNITY CENTER A",08/23/2020,09/02/2020,65334,65334,7259,72593,06/20/2023
PA-02-PR-4339-PW-02826,0,Hurricane Maria (4339),Santa Isabel,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",96370 - MSAN110-Baseball Park Felix Torres,02/05/2020,02/24/2020,32873,32873,3653,36526,06/20/2023
PA-02-PR-4339-PW-02831,0,Hurricane Maria (4339),Santa Isabel,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",93701 - MSAN070'Santa Isabel Villa Jauca Indoor Basketb,05/05/2020,08/05/2021,23335,0,2593,25928,06/20/2023
PA-02-PR-4339-PW-02831,1,Hurricane Maria (4339),Santa Isabel,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",93701 - MSAN070'Santa Isabel Villa Jauca Indoor Basketb,07/01/2021,08/05/2021,6200,0,689,6889,06/20/2023
PA-02-PR-4339-PW-02831,2,Hurricane Maria (4339),Santa Isabel,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",93701 - MSAN070'Santa Isabel Villa Jauca Indoor Basketb,10/04/2021,08/05/2021,-29535,0,-3282,-32817,06/20/2023
PA-02-PR-4339-PW-02837,0,Hurricane Maria (4339),Aibonito,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",92304 - MAIB075 - Town Square - 12073,02/09/2020,03/03/2020,60642,60642,6738,67380,06/20/2023
PA-02-PR-4339-PW-02838,0,Hurricane Maria (4339),Aguas Buenas,,Municipality,Branch III - East,Municipalities,"Category G - Parks, Recreational, Others",81020 - MABM065 - Aguas Buenas Damaged Parks and Recrea,04/06/2020,,409894,0,45544,455438,06/20/2023
PA-02-PR-4339-PW-02843,0,Hurricane Maria (4339),Ponce,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",92239 - MPON766 - El Salistral Softball Park,03/09/2020,03/29/2020,24265,24265,2696,26961,06/20/2023
PA-02-PR-4339-PW-02847,0,Hurricane Maria (4339),Santa Isabel,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",93320 - MSAN027'Santa Isabel Playita Cortada Boardwalk,02/17/2020,04/28/2022,6003,92211,667,6670,06/20/2023
PA-02-PR-4339-PW-02847,1,Hurricane Maria (4339),Santa Isabel,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",93320 - MSAN027'Santa Isabel Playita Cortada Boardwalk,07/01/2021,04/28/2022,86208,0,9579,95787,06/20/2023
PA-02-PR-4339-PW-02848,0,Hurricane Maria (4339),Santa Isabel,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",80746 - MSAN005'Santa Isabel Baseball Park Little Leagu,02/09/2020,04/28/2022,55854,75087,6206,62060,06/20/2023
PA-02-PR-4339-PW-02848,1,Hurricane Maria (4339),Santa Isabel,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",80746 - MSAN005'Santa Isabel Baseball Park Little Leagu,06/29/2021,04/28/2022,19234,0,2137,21371,06/20/2023
PA-02-PR-4339-PW-02851,0,Hurricane Maria (4339),San Juan,,Municipality,Branch III - East,Municipalities,"Category G - Parks, Recreational, Others",97492 - MSJM035 La Campiña Recreational Facilities,10/14/2020,,240784,0,26754,267538,06/20/2023
PA-02-PR-4339-PW-02852,0,Hurricane Maria (4339),Santa Isabel,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",93730 -   MSAN086'Santa Isabel Alturas Housing Basketba,04/12/2020,04/28/2022,7724,14685,858,8582,06/20/2023
PA-02-PR-4339-PW-02852,1,Hurricane Maria (4339),Santa Isabel,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",93730 -   MSAN086'Santa Isabel Alturas Housing Basketba,06/29/2021,04/28/2022,6961,0,773,7734,06/20/2023
PA-02-PR-4339-PW-02853,0,Hurricane Maria (4339),Hormigueros,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",95434 - MHOR011 - Improve- Multiple Municipal Recreatio,09/13/2020,,218484,0,24276,242760,06/20/2023
PA-02-PR-4339-PW-02853,1,Hurricane Maria (4339),Hormigueros,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",95434 - MHOR011 - Improve- Multiple Municipal Recreatio,09/08/2021,,23192,0,2577,25769,06/20/2023
PA-02-PR-4339-PW-02853,2,Hurricane Maria (4339),Hormigueros,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",95434 - MHOR011 - Improve- Multiple Municipal Recreatio,07/31/2022,,-76121,0,-8458,-84579,06/20/2023
PA-02-PR-4339-PW-02859,0,Hurricane Maria (4339),Villalba,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",92350 - MVIL021 - Chichón Facilities,04/09/2020,12/16/2020,148606,104452,16512,165118,06/20/2023
PA-02-PR-4339-PW-02861,0,Hurricane Maria (4339),Guayama,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",92843 - MGUA048 - Municipal Parking Enrique Gonzales St,03/18/2020,04/05/2020,18286,18286,2032,20318,06/20/2023
PA-02-PR-4339-PW-02870,0,Hurricane Maria (4339),Camuy,,Municipality,Branch II - North,Municipalities,"Category G - Parks, Recreational, Others",91827 - MCAM025-BOARDWALK RIO CAMUY,05/10/2020,05/19/2020,5096,5096,566,5662,06/20/2023
PA-02-PR-4339-PW-02871,0,Hurricane Maria (4339),Barranquitas,,Municipality,Branch II - North,Municipalities,"Category G - Parks, Recreational, Others",97140 - DI Coordinate Change - MBAM065-PARQUE ATLETICO BO. HELECHAL,07/15/2020,06/11/2023,151789,342449,16865,168654,06/20/2023
PA-02-PR-4339-PW-02871,1,Hurricane Maria (4339),Barranquitas,,Municipality,Branch II - North,Municipalities,"Category G - Parks, Recreational, Others",97140 - DI Coordinate Change - MBAM065-PARQUE ATLETICO BO. HELECHAL,03/26/2023,06/11/2023,389405,0,43267,432672,06/20/2023
PA-02-PR-4339-PW-02875,0,Hurricane Maria (4339),San Juan,,Municipality,Branch III - East,Municipalities,"Category G - Parks, Recreational, Others",103445 - MSJM172 Estancias de Campo Llano and San Jose,05/14/2020,06/03/2020,78622,78622,8736,87358,06/20/2023
PA-02-PR-4339-PW-02877,0,Hurricane Maria (4339),Arroyo,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",92393 - MARR-066-Basketball Court Urb.Villas de Arroyo,03/26/2020,04/13/2020,20487,20487,2276,22763,06/20/2023
PA-02-PR-4339-PW-02878,0,Hurricane Maria (4339),Arroyo,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",92185 - MARR-042-Municipal Cemetery,04/01/2020,04/15/2020,78293,78293,8699,86992,06/20/2023
PA-02-PR-4339-PW-02879,0,Hurricane Maria (4339),Maunabo,,Municipality,Branch III - East,Municipalities,"Category G - Parks, Recreational, Others",91621 - MMAU040 Basketball Court Lizas,06/11/2020,06/24/2020,33470,33470,3719,37189,06/20/2023
PA-02-PR-4339-PW-02881,0,Hurricane Maria (4339),Yabucoa,,Municipality,Branch III - East,Municipalities,"Category G - Parks, Recreational, Others",102530 - MYAB045-YA-004- Basketball Court La Playita,10/27/2020,11/12/2020,95544,95544,10616,106160,06/20/2023
PA-02-PR-4339-PW-02883,0,Hurricane Maria (4339),San Lorenzo,,Municipality,Branch III - East,Municipalities,"Category G - Parks, Recreational, Others",93568 - MSLM154-Basketball Court Parcelas,02/05/2020,02/24/2020,74474,74474,8275,82749,06/20/2023
PA-02-PR-4339-PW-02891,0,Hurricane Maria (4339),Patillas,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",92957 - MPAT067 Guardarraya's Cemetery,04/15/2020,05/07/2020,56601,56601,6289,62890,06/20/2023
PA-02-PR-4339-PW-02893,0,Hurricane Maria (4339),Salinas,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",92741 - Salinas - Cancha Baloncesto Comunidad Las 80,07/22/2020,08/10/2020,18611,18611,2068,20679,06/20/2023
PA-02-PR-4339-PW-02894,0,Hurricane Maria (4339),Hormigueros,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",95446 - MHOR018 - New Cemetery - Carr. 103 Km 1.0 inter,09/28/2020,07/19/2022,21775,10434,2419,24194,06/20/2023
PA-02-PR-4339-PW-02894,2,Hurricane Maria (4339),Hormigueros,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",95446 - MHOR018 - New Cemetery - Carr. 103 Km 1.0 inter,09/06/2022,07/19/2022,-11341,0,-1260,-12601,06/20/2023
PA-02-PR-4339-PW-02895,0,Hurricane Maria (4339),Coamo,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",99279 - MCOA111-Coamo Baseball Field and Basketball Cou,04/26/2020,04/11/2021,54303,0,6034,60337,06/20/2023
PA-02-PR-4339-PW-02895,1,Hurricane Maria (4339),Coamo,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",99279 - MCOA111-Coamo Baseball Field and Basketball Cou,11/08/2021,04/11/2021,-54303,0,-6034,-60337,06/20/2023
PA-02-PR-4339-PW-02896,0,Hurricane Maria (4339),Hatillo,,Municipality,Branch II - North,Municipalities,"Category G - Parks, Recreational, Others",91274 - MHAT047-PARC JUAN ROSA COMMUNITY CENTER AND BT,06/11/2020,06/24/2020,14590,14590,1621,16211,06/20/2023
PA-02-PR-4339-PW-02904,0,Hurricane Maria (4339),Orocovis,,Municipality,Branch II - North,Municipalities,"Category G - Parks, Recreational, Others",85807 - MORO039 - Covered Basketball Court ORO10056,08/23/2020,09/02/2020,39778,39778,4420,44198,06/20/2023
PA-02-PR-4339-PW-02905,0,Hurricane Maria (4339),Santa Isabel,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",93728 - MSAN085'Santa Isabel Villa Retiro Basketball Co,02/03/2020,04/28/2022,9413,12705,1046,10459,06/20/2023
PA-02-PR-4339-PW-02905,1,Hurricane Maria (4339),Santa Isabel,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",93728 - MSAN085'Santa Isabel Villa Retiro Basketball Co,07/20/2021,04/28/2022,3292,0,366,3658,06/20/2023
PA-02-PR-4339-PW-02907,0,Hurricane Maria (4339),Arroyo,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",92352 - MARR-059-Basketball Court Sector Bo. Antigua,02/27/2020,03/23/2020,29290,29290,3254,32544,06/20/2023
PA-02-PR-4339-PW-02914,0,Hurricane Maria (4339),Cabo Rojo, ,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",109579 - MCAB040 - Recreational Plaza Lighting,02/03/2020,02/20/2020,65997,65997,7333,73330,06/20/2023
PA-02-PR-4339-PW-02915,0,Hurricane Maria (4339),Corozal,,Municipality,Branch II - North,Municipalities,"Category G - Parks, Recreational, Others","93860 - MCOR095 - Carr. 159, Bo. Cibuco",12/29/2019,01/14/2020,5149,5149,572,5721,06/20/2023
PA-02-PR-4339-PW-02921,0,Hurricane Maria (4339),Sabana Grande,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",85921 - MSAB009 - Quintin Hernandez Sport Complex,05/26/2020,,220668,0,24519,245187,06/20/2023
PA-02-PR-4339-PW-02928,0,Hurricane Maria (4339),Villalba,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",92497 - Municipal Lamp Posts & Boardwalk,01/16/2020,12/28/2022,762216,452898,84691,846907,06/20/2023
PA-02-PR-4339-PW-02929,0,Hurricane Maria (4339),Caguas, ,Municipality,Branch III - East,Municipalities,"Category G - Parks, Recreational, Others",85722 - MCAG008 Cañaboncito Parcelas - Basketball Court,05/18/2020,06/02/2020,40002,40002,4445,44447,06/20/2023
PA-02-PR-4339-PW-02941,1,Hurricane Maria (4339),Santa Isabel,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",93718 - MSAN080'Santa Isabel Paseo Seco Biddy Basketbal,07/26/2021,08/09/2021,5013,5013,557,5570,06/20/2023
PA-02-PR-4339-PW-02952,0,Hurricane Maria (4339),Yabucoa,,Municipality,Branch III - East,Municipalities,"Category G - Parks, Recreational, Others",88361 - MYAB012-YA-075- Basketball Court Luca Sánchez,06/22/2020,07/08/2020,26905,26905,2989,29894,06/20/2023
PA-02-PR-4339-PW-02953,0,Hurricane Maria (4339),Orocovis,,Municipality,Branch II - North,Municipalities,"Category G - Parks, Recreational, Others",85794 - MORO032 - Coverded basketball court ORO10027,04/06/2020,04/28/2020,8201,8201,911,9112,06/20/2023
PA-02-PR-4339-PW-02955,0,Hurricane Maria (4339),Camuy,,Municipality,Branch II - North,Municipalities,"Category G - Parks, Recreational, Others",84159 - MCAM011-YEGUADA BASKETBALL COURT,05/11/2020,06/02/2020,3670,3670,408,4078,06/20/2023
